id,set,label
53333,train,0
53334,train,2
53335,train,3
53336,test,0
53337,train,0
53338,train,0
53339,train,0
53340,train,3
53341,train,0
53342,train,3
53343,train,2
53344,train,0
53345,train,2
53346,train,2
53347,train,1
53348,train,0
53349,train,0
53350,train,0
53351,train,0
53352,test,0
53353,train,2
53354,test,3
53355,train,0
53356,train,0
53357,train,3
53358,train,2
53359,train,2
53360,train,0
53361,train,0
53362,test,3
53363,test,2
53364,train,3
53365,train,0
53366,train,0
53367,train,0
53368,train,0
53369,test,2
53370,train,0
53371,train,0
53372,train,0
53373,train,0
53374,train,0
53375,test,0
53376,train,2
53377,train,3
53378,train,0
53379,train,0
53380,train,0
53381,train,2
53382,train,0
53383,train,2
53384,train,0
53385,test,3
53386,test,0
53387,train,0
53388,train,0
53389,train,0
53390,train,3
53391,train,3
53392,train,0
53393,test,2
53394,train,0
53395,test,0
53396,train,1
53397,test,1
53398,train,0
53399,train,0
53400,test,0
53401,train,0
53402,train,3
53403,train,0
53404,train,2
53405,test,0
53406,test,0
53407,train,0
53408,train,0
53409,train,0
53410,train,0
53411,test,2
53412,test,3
53413,train,0
53414,test,0
53415,train,0
53416,train,3
53417,test,0
53418,train,0
53419,test,0
53420,train,0
53421,train,0
53422,train,0
53423,test,0
53424,train,0
53425,train,2
53426,train,3
53427,train,1
53428,train,0
53429,train,3
53430,test,0
53431,train,2
53432,train,3
53433,train,0
53434,train,0
53435,train,0
53436,train,2
53437,test,3
53438,train,0
53439,train,0
53440,train,0
53441,train,0
53442,train,3
53443,train,3
53444,train,0
53445,train,0
53446,train,0
53447,train,0
53448,train,3
53449,train,3
53450,train,0
53451,train,2
53452,train,2
53453,train,0
53454,test,0
53455,train,3
53456,train,3
53457,train,0
53458,train,2
53459,train,0
53460,train,2
53461,train,0
53462,train,0
53463,train,0
53464,train,3
53465,train,0
53466,train,2
53467,train,0
53468,train,3
53469,train,0
53470,train,0
53471,train,0
53472,train,0
53473,train,3
53474,train,0
53475,train,0
53476,train,2
53477,train,3
53478,test,1
53479,train,0
53480,train,1
53481,train,0
53482,train,0
53483,train,0
53484,train,0
53485,train,2
53486,train,0
53487,train,0
53488,train,0
53489,train,0
53490,train,3
53491,train,0
53492,train,3
53493,train,0
53494,train,0
53495,test,0
53496,test,3
53497,train,0
53498,train,0
53499,train,0
53500,train,0
53501,train,3
53502,train,3
53503,train,3
53504,train,2
53505,train,2
53506,test,2
53507,train,3
53508,train,2
53509,train,0
53510,test,0
53511,train,2
53512,train,0
53513,train,0
53514,train,0
53515,train,0
53516,train,0
53517,train,2
53518,test,0
53519,train,0
53520,train,2
53521,train,2
53522,train,0
53523,train,0
53524,train,0
53525,train,2
53526,train,2
53527,train,3
53528,train,0
53529,test,0
53530,train,3
53531,train,2
53532,train,0
53533,test,0
53534,train,3
53535,test,0
53536,test,0
53537,train,3
53538,train,0
53539,train,0
53540,train,0
53541,train,1
53542,train,0
53543,train,0
53544,train,0
53545,train,0
53546,train,0
53547,test,0
53548,train,0
53549,train,3
53550,train,0
53551,test,0
53552,train,0
53553,train,0
53554,train,3
53555,train,0
53556,test,0
53557,test,0
53558,train,2
53559,train,0
53560,test,0
53561,train,0
53562,train,0
53563,train,0
53564,test,0
53565,train,0
53566,train,3
53567,train,0
53568,train,0
53569,train,0
53570,train,0
53571,test,2
53572,train,1
53573,test,2
53574,train,0
53575,train,0
53576,train,0
53577,train,2
53578,train,2
53579,train,0
53580,train,0
53581,train,2
53582,train,0
53583,train,0
53584,train,3
53585,train,0
53586,train,0
53587,train,0
53588,train,3
53589,train,0
53590,train,3
53591,train,1
53592,train,0
53593,train,2
53594,train,2
53595,train,3
53596,train,0
53597,train,3
53598,train,0
53599,test,0
53600,test,0
53601,test,3
53602,train,0
53603,train,2
53604,train,1
53605,train,0
53606,train,1
53607,train,0
53608,train,0
53609,test,2
53610,train,2
53611,train,3
53612,train,0
53613,test,0
53614,train,0
53615,train,0
53616,test,0
53617,train,3
53618,train,3
53619,train,1
53620,test,3
53621,train,0
53622,train,3
53623,train,3
53624,train,0
53625,train,1
53626,train,1
53627,train,0
53628,train,0
53629,train,2
53630,test,3
53631,train,2
53632,train,0
53633,train,0
53634,test,0
53635,train,0
53636,train,3
53637,train,0
53638,train,0
53639,train,0
53640,test,2
53641,train,0
53642,train,3
53643,train,0
53644,test,0
53645,test,3
53646,train,0
53647,test,1
53648,train,0
53649,train,3
53650,train,2
53651,test,3
53652,test,0
53653,train,0
53654,train,0
53655,train,2
53656,train,3
53657,train,3
53658,test,3
53659,test,0
53660,train,0
53661,test,2
53662,train,0
53663,train,0
53664,test,0
53665,train,0
53666,train,0
53667,train,3
53668,train,0
53669,train,2
53670,train,0
53671,train,3
53672,train,0
53673,train,0
53674,train,3
53675,train,0
53676,train,3
53677,train,3
53678,train,0
53679,train,3
53680,train,0
53681,train,1
53682,train,2
53683,test,0
53684,train,3
53685,train,2
53686,test,0
53687,train,0
53688,test,1
53689,train,0
53690,train,0
53691,test,0
53692,train,2
53693,train,0
53694,train,0
53695,test,0
53696,train,1
53697,train,3
53698,test,0
53699,train,2
53700,train,0
53701,train,0
53702,train,0
53703,test,3
53704,test,3
53705,train,0
53706,train,0
53707,train,3
53708,train,0
53709,test,3
53710,train,2
53711,train,0
53712,test,0
53713,test,0
53714,train,3
53715,train,3
53716,test,0
53717,train,3
53718,test,3
53719,train,1
53720,train,3
53721,train,0
53722,train,2
53723,train,3
53724,train,1
53725,test,3
53726,train,2
53727,train,2
53728,train,0
53729,train,0
53730,test,2
53731,train,0
53732,train,0
53733,train,0
53734,test,3
53735,test,0
53736,train,0
53737,train,0
53738,train,0
53739,train,0
53740,train,0
53741,test,2
53742,train,3
53743,test,3
53744,train,3
53745,train,0
53746,train,2
53747,train,2
53748,train,0
53749,test,0
53750,train,0
53751,train,0
53752,test,0
53753,train,0
53754,test,0
53755,test,2
53756,test,0
53757,train,0
53758,train,2
53759,train,0
53760,train,0
53761,train,0
53762,test,0
53763,train,0
53764,test,0
53765,train,2
53766,train,3
53767,train,0
53768,train,0
53769,test,3
53770,train,0
53771,train,0
53772,train,2
53773,train,3
53774,train,3
53775,train,1
53776,train,0
53777,train,0
53778,train,3
53779,train,0
53780,train,0
53781,train,3
53782,test,0
53783,train,3
53784,train,0
53785,test,0
53786,train,0
53787,train,0
53788,train,0
53789,train,3
53790,test,0
53791,train,0
53792,train,0
53793,train,0
53794,train,1
53795,test,0
53796,train,0
53797,train,3
53798,test,0
53799,train,0
53800,train,0
53801,test,2
53802,train,0
53803,train,0
53804,train,0
53805,train,0
53806,train,0
53807,train,2
53808,test,0
53809,train,0
53810,train,2
53811,train,0
53812,train,0
53813,train,0
53814,test,2
53815,test,0
53816,test,0
53817,train,0
53818,test,0
53819,train,0
53820,train,0
53821,train,0
53822,train,3
53823,train,0
53824,train,1
53825,train,2
53826,train,0
53827,test,0
53828,train,0
53829,train,2
53830,train,0
53831,test,2
53832,train,0
53833,test,0
53834,train,3
53835,train,1
53836,test,3
53837,train,0
53838,train,0
53839,test,0
53840,train,0
53841,train,0
53842,test,0
53843,train,3
53844,train,2
53845,train,2
53846,train,3
53847,train,0
53848,train,0
53849,test,0
53850,train,0
53851,train,2
53852,train,0
53853,train,0
53854,train,2
53855,test,0
53856,train,2
53857,test,0
53858,train,2
53859,train,0
53860,train,2
53861,test,3
53862,test,0
53863,train,2
53864,train,0
53865,train,3
53866,train,1
53867,train,3
53868,train,0
53869,train,2
53870,train,0
53871,train,0
53872,test,2
53873,train,3
53874,train,0
53875,train,0
53876,train,0
53877,train,0
53878,train,0
53879,train,0
53880,test,2
53881,train,0
53882,test,3
53883,train,0
53884,train,0
53885,train,0
53886,train,2
53887,train,0
53888,test,0
53889,train,0
53890,train,0
53891,train,0
53892,train,0
53893,train,0
53894,train,0
53895,train,0
53896,test,0
53897,train,0
53898,test,0
53899,train,0
53900,train,3
53901,test,3
53902,train,3
53903,test,0
53904,train,0
53905,test,0
53906,train,3
53907,train,3
53908,test,0
53909,test,3
53910,train,2
53911,train,2
53912,train,0
53913,train,0
53914,train,0
53915,test,0
53916,train,3
53917,train,3
53918,train,0
53919,test,0
53920,train,0
53921,test,3
53922,train,0
53923,train,0
53924,train,3
53925,train,3
53926,test,0
53927,train,2
53928,test,3
53929,train,3
53930,test,0
53931,test,3
53932,train,0
53933,train,0
53934,train,0
53935,train,0
53936,train,0
53937,test,3
53938,train,2
53939,test,0
53940,train,0
53941,train,0
53942,train,0
53943,train,3
53944,train,0
53945,test,3
53946,train,0
53947,train,0
53948,train,0
53949,test,0
53950,train,0
53951,train,2
53952,train,0
53953,train,1
53954,train,0
53955,train,3
53956,train,0
53957,train,2
53958,train,0
53959,train,3
53960,test,2
53961,train,0
53962,train,0
53963,train,0
53964,train,3
53965,train,3
53966,train,2
53967,train,0
53968,test,0
53969,train,2
53970,train,0
53971,train,0
53972,test,0
53973,train,0
53974,train,0
53975,train,0
53976,train,2
53977,train,0
53978,train,0
53979,test,2
53980,train,0
53981,train,0
53982,train,0
53983,train,3
53984,train,0
53985,train,2
53986,train,0
53987,test,0
53988,train,2
53989,test,0
53990,train,2
53991,train,0
53992,train,3
53993,train,0
53994,test,0
53995,train,0
53996,train,0
53997,train,3
53998,test,0
53999,train,3
54000,train,3
54001,train,0
54002,train,3
54003,train,2
54004,train,3
54005,train,0
54006,train,3
54007,train,0
54008,train,2
54009,train,0
54010,train,2
54011,train,0
54012,train,0
54013,train,0
54014,train,0
54015,train,0
54016,train,2
54017,train,2
54018,train,3
54019,train,0
54020,train,0
54021,test,0
54022,train,0
54023,test,0
54024,train,0
54025,train,0
54026,train,1
54027,test,0
54028,test,0
54029,train,2
54030,test,0
54031,test,0
54032,test,2
54033,train,2
54034,train,3
54035,train,0
54036,train,0
54037,test,0
54038,train,0
54039,train,0
54040,train,2
54041,test,0
54042,train,0
54043,test,1
54044,train,0
54045,test,0
54046,train,0
54047,train,0
54048,train,0
54049,test,0
54050,train,3
54051,train,0
54052,test,0
54053,train,0
54054,train,0
54055,train,2
54056,train,0
54057,train,0
54058,train,0
54059,train,0
54060,train,0
54061,train,3
54062,test,0
54063,train,0
54064,train,1
54065,test,3
54066,train,0
54067,train,0
54068,train,0
54069,train,0
54070,test,3
54071,train,0
54072,train,3
54073,test,0
54074,train,0
54075,test,3
54076,train,2
54077,train,0
54078,train,0
54079,train,0
54080,train,0
54081,train,0
54082,train,0
54083,train,3
54084,train,0
54085,train,0
54086,train,2
54087,train,2
54088,train,0
54089,train,3
54090,test,0
54091,train,0
54092,train,3
54093,train,0
54094,train,3
54095,test,2
54096,train,0
54097,train,0
54098,train,0
54099,train,2
54100,train,0
54101,train,1
54102,train,0
54103,train,2
54104,test,3
54105,train,0
54106,train,0
54107,train,0
54108,test,0
54109,test,0
54110,train,2
54111,train,0
54112,train,0
54113,train,0
54114,test,3
54115,test,0
54116,train,0
54117,test,2
54118,train,0
54119,test,0
54120,train,0
54121,train,0
54122,test,0
54123,test,0
54124,test,0
54125,train,2
54126,train,0
54127,test,0
54128,train,3
54129,train,0
54130,train,3
54131,test,2
54132,train,0
54133,train,0
54134,train,0
54135,test,0
54136,train,0
54137,test,0
54138,train,0
54139,train,3
54140,train,2
54141,train,0
54142,train,0
54143,train,3
54144,test,0
54145,train,2
54146,train,0
54147,train,0
54148,test,0
54149,train,0
54150,train,0
54151,test,0
54152,train,2
54153,train,0
54154,train,0
54155,train,0
54156,train,0
54157,train,1
54158,train,0
54159,train,0
54160,train,0
54161,train,0
54162,train,0
54163,train,0
54164,train,0
54165,train,0
54166,train,2
54167,train,0
54168,train,0
54169,test,3
54170,train,2
54171,test,0
54172,test,0
54173,train,0
54174,train,0
54175,train,0
54176,train,2
54177,train,1
54178,train,3
54179,train,0
54180,test,2
54181,test,0
54182,train,2
54183,train,0
54184,test,0
54185,train,0
54186,train,2
54187,test,2
54188,train,0
54189,train,0
54190,train,2
54191,test,0
54192,train,0
54193,train,3
54194,train,0
54195,test,0
54196,test,1
54197,train,2
54198,test,0
54199,train,0
54200,train,2
54201,train,0
54202,train,0
54203,test,3
54204,train,2
54205,test,0
54206,train,0
54207,test,2
54208,train,0
54209,train,0
54210,train,0
54211,train,0
54212,train,1
54213,train,0
54214,train,2
54215,train,3
54216,train,0
54217,train,0
54218,train,0
54219,train,3
54220,train,0
54221,test,0
54222,test,0
54223,train,3
54224,train,0
54225,test,2
54226,train,3
54227,train,0
54228,test,2
54229,train,0
54230,test,0
54231,test,2
54232,train,0
54233,train,0
54234,train,2
54235,train,3
54236,test,0
54237,test,0
54238,test,0
54239,train,0
54240,train,0
54241,test,0
54242,train,0
54243,train,3
54244,test,2
54245,train,0
54246,train,3
54247,train,0
54248,train,0
54249,train,0
54250,train,2
54251,test,0
54252,train,3
54253,train,3
54254,train,0
54255,train,0
54256,train,2
54257,train,3
54258,train,3
54259,train,0
54260,train,3
54261,train,0
54262,train,0
54263,test,3
54264,train,2
54265,train,0
54266,train,0
54267,train,3
54268,train,0
54269,train,0
54270,train,0
54271,train,0
54272,train,0
54273,train,0
54274,train,1
54275,train,3
54276,test,0
54277,test,0
54278,train,0
54279,train,0
54280,train,2
54281,train,0
54282,train,0
54283,train,0
54284,train,0
54285,test,0
54286,train,0
54287,train,0
54288,train,0
54289,train,0
54290,train,0
54291,train,1
54292,train,2
54293,train,3
54294,test,0
54295,train,0
54296,train,2
54297,train,2
54298,train,1
54299,train,0
54300,test,0
54301,train,0
54302,train,3
54303,train,0
54304,train,3
54305,train,3
54306,test,0
54307,train,3
54308,train,0
54309,test,0
54310,train,1
54311,train,0
54312,test,3
54313,test,0
54314,train,0
54315,train,0
54316,train,0
54317,train,3
54318,train,3
54319,train,0
54320,train,0
54321,train,0
54322,train,2
54323,train,0
54324,train,0
54325,train,0
54326,train,1
54327,test,0
54328,train,2
54329,train,3
54330,test,0
54331,test,3
54332,train,0
54333,train,0
54334,train,3
54335,test,3
54336,train,0
54337,test,3
54338,train,0
54339,train,0
54340,test,0
54341,train,2
54342,train,0
54343,train,0
54344,train,0
54345,train,0
54346,train,0
54347,test,0
54348,train,0
54349,train,0
54350,train,0
54351,train,2
54352,train,0
54353,train,0
54354,test,0
54355,train,3
54356,train,0
54357,train,3
54358,test,0
54359,train,2
54360,train,0
54361,train,0
54362,train,0
54363,train,2
54364,train,0
54365,test,0
54366,train,0
54367,test,2
54368,test,0
54369,train,0
54370,train,0
54371,test,0
54372,train,3
54373,train,0
54374,train,3
54375,train,0
54376,train,3
54377,train,3
54378,test,0
54379,train,2
54380,train,0
54381,train,0
54382,train,0
54383,train,0
54384,train,0
54385,train,3
54386,test,0
54387,train,0
54388,train,0
54389,test,3
54390,train,0
54391,train,0
54392,train,3
54393,train,0
54394,train,0
54395,train,0
54396,train,0
54397,train,3
54398,test,0
54399,train,0
54400,train,3
54401,train,2
54402,test,0
54403,train,0
54404,test,3
54405,train,3
54406,train,3
54407,train,0
54408,test,2
54409,train,2
54410,train,0
54411,train,3
54412,train,3
54413,test,3
54414,train,0
54415,train,0
54416,train,2
54417,train,0
54418,test,3
54419,train,0
54420,train,0
54421,train,2
54422,train,3
54423,train,3
54424,test,0
54425,test,0
54426,train,3
54427,train,3
54428,train,0
54429,test,3
54430,test,2
54431,test,0
54432,train,0
54433,train,0
54434,train,2
54435,test,0
54436,train,3
54437,train,0
54438,train,0
54439,train,2
54440,test,2
54441,train,0
54442,train,0
54443,train,2
54444,train,0
54445,train,0
54446,train,1
54447,train,0
54448,train,3
54449,train,0
54450,train,0
54451,train,2
54452,train,0
54453,train,2
54454,train,0
54455,train,0
54456,train,0
54457,train,0
54458,train,3
54459,train,1
54460,train,0
54461,test,0
54462,train,0
54463,train,0
54464,train,0
54465,train,3
54466,train,0
54467,test,1
54468,train,2
54469,train,2
54470,train,0
54471,train,2
54472,train,1
54473,test,2
54474,train,0
54475,train,0
54476,train,3
54477,train,0
54478,train,0
54479,train,0
54480,train,0
54481,train,0
54482,train,3
54483,train,0
54484,train,3
54485,train,0
54486,train,0
54487,train,0
54488,train,0
54489,test,0
54490,train,0
54491,train,1
54492,train,0
54493,test,0
54494,test,3
54495,train,0
54496,train,0
54497,train,0
54498,train,0
54499,train,3
54500,train,0
54501,train,0
54502,train,3
54503,train,0
54504,train,0
54505,test,0
54506,train,0
54507,train,0
54508,train,0
54509,train,0
54510,train,3
54511,train,3
54512,train,0
54513,test,0
54514,train,0
54515,train,0
54516,train,3
54517,train,0
54518,train,3
54519,train,2
54520,train,0
54521,train,0
54522,train,0
54523,train,2
54524,train,0
54525,train,0
54526,train,3
54527,train,0
54528,train,0
54529,train,3
54530,train,0
54531,train,0
54532,train,3
54533,test,0
54534,test,0
54535,test,0
54536,train,3
54537,train,0
54538,train,0
54539,test,3
54540,test,3
54541,train,0
54542,train,0
54543,test,0
54544,train,3
54545,train,0
54546,train,0
54547,test,2
54548,train,0
54549,train,0
54550,train,0
54551,train,0
54552,train,0
54553,train,0
54554,train,0
54555,test,0
54556,train,0
54557,train,3
54558,train,0
54559,train,0
54560,train,0
54561,train,0
54562,train,0
54563,train,3
54564,train,0
54565,train,0
54566,train,2
54567,train,0
54568,train,3
54569,train,0
54570,test,0
54571,train,3
54572,train,0
54573,train,2
54574,train,0
54575,test,0
54576,train,0
54577,train,2
54578,test,0
54579,train,2
54580,train,3
54581,test,0
54582,train,0
54583,train,0
54584,train,0
54585,train,0
54586,train,0
54587,train,0
54588,train,0
54589,train,0
54590,train,0
54591,train,0
54592,train,3
54593,train,0
